Task name,Task description,Start time,End time,Duration,Duration in hours,Note,Tag
review,NA,16/02/2019 4:02 pm,16/02/2019 4:08 pm,00:06:03,0.1009555,NA,psi
phi,NA,16/02/2019 4:08 pm,16/02/2019 4:09 pm,00:00:21,0.0059479,NA,phi
psi,NA,16/02/2019 4:09 pm,16/02/2019 4:09 pm,00:00:11,0.0032458,NA,psi
phi,NA,16/02/2019 4:09 pm,16/02/2019 4:09 pm,00:00:37,0.0104392,NA,phi
theta,NA,16/02/2019 4:09 pm,16/02/2019 4:12 pm,00:02:48,0.0468577,NA,theta
review,NA,16/02/2019 4:12 pm,16/02/2019 4:15 pm,00:02:19,0.0388803,NA,psi
phi,NA,16/02/2019 4:15 pm,16/02/2019 4:40 pm,00:25:24,0.4235542,NA,phi
theta,NA,16/02/2019 4:40 pm,16/02/2019 5:00 pm,00:20:02,0.3341083,NA,theta
psi,NA,16/02/2019 5:00 pm,16/02/2019 5:16 pm,00:16:10,0.2694616,NA,psi
review,NA,16/02/2019 5:16 pm,16/02/2019 5:20 pm,00:03:17,0.0548524,NA,psi
phi,NA,16/02/2019 6:59 pm,16/02/2019 7:04 pm,00:05:21,0.0891717,NA,phi
review,NA,16/02/2019 7:04 pm,16/02/2019 7:12 pm,00:07:44,0.1290488,NA,psi
phi,NA,16/02/2019 7:12 pm,16/02/2019 7:32 pm,00:20:10,0.3362558,NA,phi
theta,NA,16/02/2019 7:32 pm,16/02/2019 7:42 pm,00:10:26,0.1738984,NA,theta
review,NA,16/02/2019 7:44 pm,16/02/2019 7:46 pm,00:01:42,0.0284088,NA,psi
housework  errands,NA,16/02/2019 7:46 pm,16/02/2019 7:55 pm,00:09:21,0.1560851,NA,wellness
review,NA,16/02/2019 7:55 pm,16/02/2019 7:59 pm,00:03:25,0.0571743,NA,psi
review,NA,16/02/2019 8:36 pm,16/02/2019 8:37 pm,00:01:02,0.0172461,NA,psi
psi,NA,16/02/2019 8:37 pm,16/02/2019 8:56 pm,00:19:21,0.3225736,NA,psi
Collaboration,NA,16/02/2019 8:58 pm,16/02/2019 8:58 pm,00:00:00,2.225e-4,NA,theta
review,NA,17/02/2019 8:36 am,17/02/2019 8:41 am,00:04:47,0.0799654,NA,psi
psi,NA,17/02/2019 3:14 pm,17/02/2019 3:27 pm,00:12:26,0.2073884,NA,psi
review,NA,18/02/2019 8:18 am,18/02/2019 8:28 am,00:10:27,0.1743057,NA,psi
phi,NA,18/02/2019 8:28 am,18/02/2019 8:28 am,00:00:00,2.354e-4,NA,phi
psi,NA,18/02/2019 8:28 am,18/02/2019 8:43 am,00:14:32,0.2423961,NA,psi
psi,NA,18/02/2019 8:54 am,18/02/2019 8:56 am,00:02:13,0.0371479,NA,psi
review,NA,18/02/2019 8:56 am,18/02/2019 8:57 am,00:01:03,0.0175855,NA,psi
phi,NA,18/02/2019 8:57 am,18/02/2019 9:00 am,00:03:02,0.0505559,NA,phi
review,NA,18/02/2019 9:01 am,18/02/2019 9:02 am,00:00:43,0.0120248,NA,psi
phi,NA,18/02/2019 9:02 am,18/02/2019 9:09 am,00:07:18,0.1217629,NA,phi
review,NA,18/02/2019 9:09 am,18/02/2019 9:10 am,00:00:29,0.0081205,NA,psi
phi,NA,18/02/2019 9:10 am,18/02/2019 9:28 am,00:17:54,0.298454,NA,phi
review,NA,18/02/2019 9:28 am,18/02/2019 9:28 am,00:00:55,0.0155168,NA,psi
review,NA,18/02/2019 10:18 am,18/02/2019 10:20 am,00:02:06,0.03526,NA,psi
phi,NA,18/02/2019 10:20 am,18/02/2019 10:40 am,00:19:51,0.3310685,NA,phi
review,NA,18/02/2019 10:40 am,18/02/2019 10:41 am,00:01:35,0.0266102,NA,psi
phi,NA,18/02/2019 10:41 am,18/02/2019 10:41 am,00:00:00,1.34e-4,NA,phi
theta,NA,18/02/2019 10:41 am,18/02/2019 11:02 am,00:20:11,0.3365143,NA,theta
theta,NA,18/02/2019 11:02 am,18/02/2019 11:12 am,00:09:58,0.1661464,NA,theta
review,NA,18/02/2019 11:12 am,18/02/2019 11:12 am,00:00:31,0.0086139,NA,psi
housework  errands,NA,18/02/2019 11:12 am,18/02/2019 11:25 am,00:13:03,0.2176789,NA,wellness
review,NA,18/02/2019 11:26 am,18/02/2019 11:27 am,00:01:25,0.0236755,NA,psi
review,NA,18/02/2019 11:27 am,18/02/2019 11:30 am,00:02:11,0.0365984,NA,psi
phi,NA,18/02/2019 2:01 pm,18/02/2019 2:10 pm,00:08:51,0.1476481,NA,phi
theta,NA,18/02/2019 2:10 pm,18/02/2019 2:11 pm,00:00:27,0.0075271,NA,theta
psi,NA,18/02/2019 2:11 pm,18/02/2019 2:34 pm,00:23:04,0.3846496,NA,psi
review,NA,18/02/2019 2:41 pm,18/02/2019 2:42 pm,00:01:08,0.0190173,NA,psi
phi,NA,18/02/2019 2:42 pm,18/02/2019 2:42 pm,00:00:02,8.036e-4,NA,phi
review,NA,18/02/2019 2:42 pm,18/02/2019 2:42 pm,00:00:32,0.0088904,NA,psi
phi,NA,18/02/2019 2:42 pm,18/02/2019 2:42 pm,00:00:03,9.353e-4,NA,phi
review,NA,18/02/2019 2:42 pm,18/02/2019 2:43 pm,00:00:33,0.0092478,NA,psi
phi,NA,18/02/2019 2:45 pm,18/02/2019 3:06 pm,00:20:46,0.3461283,NA,phi
theta,NA,18/02/2019 3:07 pm,18/02/2019 3:20 pm,00:13:21,0.2225955,NA,theta
psi,NA,18/02/2019 3:20 pm,18/02/2019 3:21 pm,00:00:51,0.0143526,NA,psi
review,NA,18/02/2019 3:21 pm,18/02/2019 3:23 pm,00:02:23,0.0399939,NA,psi
housework  errands,NA,18/02/2019 3:23 pm,18/02/2019 3:24 pm,00:00:09,0.0027344,NA,wellness
housework  errands,NA,18/02/2019 3:51 pm,18/02/2019 4:04 pm,00:13:32,0.2256476,NA,wellness
phi,NA,18/02/2019 4:06 pm,18/02/2019 4:26 pm,00:20:03,0.3342925,NA,phi
phi,NA,18/02/2019 4:26 pm,18/02/2019 4:26 pm,00:00:00,2.054e-4,NA,phi
phi,NA,18/02/2019 4:26 pm,18/02/2019 4:31 pm,00:05:09,0.0858936,NA,phi
psi,NA,18/02/2019 4:32 pm,18/02/2019 4:39 pm,00:07:09,0.1192398,NA,psi
review,NA,18/02/2019 4:39 pm,18/02/2019 4:43 pm,00:04:25,0.0737887,NA,psi
review,NA,19/02/2019 6:52 am,19/02/2019 6:52 am,00:00:01,3.505e-4,NA,psi
review,NA,19/02/2019 8:06 am,19/02/2019 8:18 am,00:12:25,0.2070596,NA,psi
psi,NA,19/02/2019 8:18 am,19/02/2019 8:18 am,00:00:05,0.0014025,NA,psi
psi,NA,19/02/2019 8:18 am,19/02/2019 8:40 am,00:21:39,0.3608547,NA,psi
review,NA,19/02/2019 12:11 pm,19/02/2019 12:16 pm,00:05:19,0.0888053,NA,psi
phi,NA,19/02/2019 12:16 pm,19/02/2019 12:17 pm,00:00:49,0.0137498,NA,phi
psi,NA,19/02/2019 12:17 pm,19/02/2019 12:28 pm,00:11:10,0.1863291,NA,psi
review,NA,19/02/2019 12:28 pm,19/02/2019 12:30 pm,00:01:58,0.0329705,NA,psi
phi,NA,19/02/2019 12:30 pm,19/02/2019 12:37 pm,00:06:38,0.1107131,NA,phi
psi,NA,19/02/2019 12:37 pm,19/02/2019 1:09 pm,00:32:00,0.5334627,NA,psi
psi,NA,19/02/2019 2:29 pm,19/02/2019 2:37 pm,00:07:53,0.1315651,NA,psi
review,NA,19/02/2019 2:46 pm,19/02/2019 2:54 pm,00:07:24,0.1235632,NA,psi
phi,NA,19/02/2019 2:54 pm,19/02/2019 3:47 pm,00:52:51,0.8809079,NA,phi
phi,NA,19/02/2019 5:28 pm,19/02/2019 5:37 pm,00:09:00,0.1500804,NA,phi
phi,NA,20/02/2019 7:24 am,20/02/2019 7:43 am,00:18:46,0.3127975,NA,phi
phi,NA,20/02/2019 7:45 am,20/02/2019 7:56 am,00:11:10,0.1862016,NA,phi
phi,NA,20/02/2019 9:04 am,20/02/2019 9:11 am,00:07:23,0.1230734,NA,phi
phi,NA,20/02/2019 2:11 pm,20/02/2019 2:47 pm,00:36:14,0.6040875,NA,phi
review,NA,20/02/2019 3:59 pm,20/02/2019 4:18 pm,00:18:48,0.313511,NA,psi
phi,NA,20/02/2019 4:18 pm,20/02/2019 4:19 pm,00:01:46,0.0295159,NA,phi
psi,NA,20/02/2019 4:19 pm,20/02/2019 4:27 pm,00:07:27,0.1242854,NA,psi
phi,NA,20/02/2019 9:15 pm,20/02/2019 9:27 pm,00:11:54,0.198339,NA,phi
review,NA,21/02/2019 8:36 am,21/02/2019 8:52 am,00:15:27,0.2576944,NA,psi
psi,NA,21/02/2019 8:52 am,21/02/2019 8:56 am,00:03:50,0.0641466,NA,psi
review,NA,21/02/2019 9:31 am,21/02/2019 9:31 am,00:00:15,0.0041879,NA,psi
psi,NA,21/02/2019 9:44 am,21/02/2019 9:46 am,00:01:37,0.027068,NA,psi
phi,NA,21/02/2019 9:46 am,21/02/2019 9:51 am,00:05:29,0.0914825,NA,phi
review,NA,21/02/2019 9:51 am,21/02/2019 9:53 am,00:02:02,0.0339053,NA,psi
phi,NA,21/02/2019 9:53 am,21/02/2019 9:59 am,00:06:02,0.1007658,NA,phi
phi,NA,21/02/2019 10:12 am,21/02/2019 10:14 am,00:02:13,0.0371515,NA,phi
phi,NA,21/02/2019 10:37 am,21/02/2019 10:53 am,00:15:52,0.2646137,NA,phi
phi,NA,21/02/2019 12:34 pm,21/02/2019 12:44 pm,00:10:42,0.1783898,NA,phi
review,NA,21/02/2019 12:49 pm,21/02/2019 12:56 pm,00:07:05,0.118315,NA,psi
phi,NA,21/02/2019 12:56 pm,21/02/2019 1:16 pm,00:20:03,0.3343971,NA,phi
review,NA,21/02/2019 1:17 pm,21/02/2019 1:18 pm,00:01:52,0.031209,NA,psi
phi,NA,21/02/2019 1:31 pm,21/02/2019 1:35 pm,00:03:43,0.0621925,NA,phi
review,NA,21/02/2019 1:35 pm,21/02/2019 1:48 pm,00:12:25,0.2071892,NA,psi
theta,NA,22/02/2019 7:12 am,22/02/2019 7:14 am,00:01:47,0.0299738,NA,theta
review,NA,22/02/2019 8:34 am,22/02/2019 9:00 am,00:25:36,0.4268422,NA,psi
phi,NA,22/02/2019 9:45 am,22/02/2019 9:45 am,00:00:01,3.975e-4,NA,phi
phi,NA,22/02/2019 9:45 am,22/02/2019 10:45 am,01:00:18,1.0050536,NA,phi
phi,NA,22/02/2019 10:53 am,22/02/2019 11:05 am,00:11:55,0.1988021,NA,phi
phi,NA,22/02/2019 11:46 am,22/02/2019 11:49 am,00:03:12,0.0535753,NA,phi
phi,NA,22/02/2019 12:08 pm,22/02/2019 12:47 pm,00:38:53,0.6482119,NA,phi
review,NA,22/02/2019 12:48 pm,22/02/2019 12:49 pm,00:01:01,0.017172,NA,psi
psi,NA,22/02/2019 2:51 pm,22/02/2019 2:54 pm,00:02:51,0.0475156,NA,psi
phi,NA,22/02/2019 3:04 pm,22/02/2019 3:04 pm,00:00:03,0.0010955,NA,phi
phi,NA,22/02/2019 3:04 pm,22/02/2019 3:04 pm,00:00:23,0.0066298,NA,phi
review,NA,22/02/2019 3:04 pm,22/02/2019 3:06 pm,00:02:04,0.0345399,NA,psi
phi,NA,22/02/2019 3:06 pm,22/02/2019 3:21 pm,00:14:38,0.243928,NA,phi
psi,NA,22/02/2019 3:21 pm,22/02/2019 3:47 pm,00:25:41,0.4280971,NA,psi
review,NA,22/02/2019 3:52 pm,22/02/2019 3:57 pm,00:05:04,0.0845787,NA,psi
review,NA,23/02/2019 8:27 am,23/02/2019 8:49 am,00:21:27,0.3577017,NA,psi
phi,NA,23/02/2019 9:53 am,23/02/2019 9:55 am,00:01:47,0.0299726,NA,phi
psi,NA,23/02/2019 9:55 am,23/02/2019 9:57 am,00:01:39,0.0277425,NA,psi
review,NA,23/02/2019 9:57 am,23/02/2019 9:59 am,00:02:16,0.0378313,NA,psi
phi,NA,23/02/2019 10:07 am,23/02/2019 10:16 am,00:09:15,0.1542367,NA,phi
theta,NA,23/02/2019 11:06 am,23/02/2019 11:09 am,00:02:44,0.0456151,NA,theta
psi,NA,23/02/2019 11:09 am,23/02/2019 11:21 am,00:12:31,0.2086439,NA,psi
review,NA,23/02/2019 11:31 am,23/02/2019 11:32 am,00:00:33,0.0092601,NA,psi
phi,NA,23/02/2019 11:32 am,23/02/2019 11:32 am,00:00:21,0.0060671,NA,phi
review,NA,23/02/2019 11:32 am,23/02/2019 11:32 am,00:00:21,0.0060256,NA,psi
phi,NA,23/02/2019 11:32 am,23/02/2019 11:58 am,00:25:25,0.4236297,NA,phi
review,NA,23/02/2019 11:59 am,23/02/2019 11:59 am,00:00:13,0.0037184,NA,psi
theta,NA,23/02/2019 12:10 pm,23/02/2019 12:31 pm,00:20:32,0.3423288,NA,theta
review,NA,23/02/2019 12:31 pm,23/02/2019 12:32 pm,00:00:40,0.0113108,NA,psi
theta,NA,23/02/2019 1:10 pm,23/02/2019 1:23 pm,00:12:51,0.2142241,NA,theta
theta,NA,23/02/2019 1:46 pm,23/02/2019 2:06 pm,00:20:10,0.3363493,NA,theta
phi,NA,23/02/2019 2:25 pm,23/02/2019 2:27 pm,00:01:38,0.027453,NA,phi
Collaboration,NA,23/02/2019 8:20 pm,23/02/2019 8:20 pm,00:00:00,1.127e-4,NA,theta
Collaboration,NA,23/02/2019 8:20 pm,23/02/2019 8:20 pm,00:00:01,4.579e-4,NA,theta
Collaboration,NA,23/02/2019 8:20 pm,23/02/2019 8:20 pm,00:00:00,1.559e-4,NA,theta
Collaboration,NA,23/02/2019 8:20 pm,23/02/2019 8:20 pm,00:00:00,6.3e-5,NA,theta
Collaboration,NA,23/02/2019 8:20 pm,23/02/2019 8:20 pm,00:00:01,4.723e-4,NA,theta
phi,NA,25/02/2019 8:17 am,25/02/2019 8:18 am,00:00:30,0.0085134,NA,phi
review,NA,25/02/2019 8:18 am,25/02/2019 8:18 am,00:00:02,6.777e-4,NA,psi
review,NA,25/02/2019 8:18 am,25/02/2019 8:18 am,00:00:17,0.0049972,NA,psi
phi,NA,25/02/2019 8:18 am,25/02/2019 8:18 am,00:00:00,1.013e-4,NA,phi
phi,NA,25/02/2019 8:18 am,25/02/2019 8:18 am,00:00:00,2.436e-4,NA,phi
psi,NA,25/02/2019 8:18 am,25/02/2019 8:18 am,00:00:00,1.211e-4,NA,psi
Collaboration,NA,25/02/2019 8:18 am,25/02/2019 8:18 am,00:00:00,1.164e-4,NA,theta
review,NA,25/02/2019 9:40 am,25/02/2019 10:00 am,00:19:18,0.3218632,NA,psi
psi,NA,25/02/2019 10:00 am,25/02/2019 10:12 am,00:11:58,0.1995756,NA,psi
review,NA,25/02/2019 10:12 am,25/02/2019 10:21 am,00:09:29,0.1582417,NA,psi
phi,NA,25/02/2019 10:21 am,25/02/2019 10:43 am,00:21:25,0.3571011,NA,phi
psi,NA,25/02/2019 10:43 am,25/02/2019 10:46 am,00:03:18,0.0551819,NA,psi
psi,NA,25/02/2019 10:46 am,25/02/2019 10:51 am,00:04:43,0.0787626,NA,psi
psi,NA,25/02/2019 10:51 am,25/02/2019 10:54 am,00:03:19,0.0553182,NA,psi
review,NA,25/02/2019 10:54 am,25/02/2019 11:00 am,00:05:22,0.0896863,NA,psi
review,NA,25/02/2019 11:45 am,25/02/2019 11:46 am,00:01:32,0.0256757,NA,psi
phi,NA,25/02/2019 11:46 am,25/02/2019 12:09 pm,00:22:46,0.3795557,NA,phi
theta,NA,25/02/2019 12:09 pm,25/02/2019 12:30 pm,00:20:31,0.3419792,NA,theta
psi,NA,25/02/2019 12:30 pm,25/02/2019 12:31 pm,00:00:30,0.0083573,NA,psi
review,NA,25/02/2019 12:31 pm,25/02/2019 12:32 pm,00:01:18,0.021834,NA,psi
review,NA,25/02/2019 12:51 pm,25/02/2019 12:54 pm,00:03:50,0.0639456,NA,psi
review,NA,25/02/2019 1:35 pm,25/02/2019 1:47 pm,00:11:44,0.1955795,NA,psi
phi,NA,25/02/2019 1:50 pm,25/02/2019 2:06 pm,00:15:38,0.2607854,NA,phi
theta,NA,25/02/2019 2:10 pm,25/02/2019 2:39 pm,00:28:58,0.4830218,NA,theta
psi,NA,25/02/2019 2:39 pm,25/02/2019 2:40 pm,00:01:10,0.0195522,NA,psi
review,NA,25/02/2019 2:40 pm,25/02/2019 2:43 pm,00:02:46,0.0463181,NA,psi
housework  errands,NA,25/02/2019 2:43 pm,25/02/2019 3:04 pm,00:21:02,0.3505677,NA,wellness
review,NA,25/02/2019 3:05 pm,25/02/2019 3:07 pm,00:02:11,0.0364881,NA,psi
review,NA,25/02/2019 4:28 pm,25/02/2019 4:30 pm,00:01:39,0.027513,NA,psi
phi,NA,25/02/2019 4:30 pm,25/02/2019 4:40 pm,00:10:14,0.1707007,NA,phi
phi,NA,25/02/2019 5:05 pm,25/02/2019 5:07 pm,00:02:10,0.036154,NA,phi
review,NA,25/02/2019 5:07 pm,25/02/2019 5:08 pm,00:00:47,0.0130644,NA,psi
review,NA,25/02/2019 5:26 pm,25/02/2019 5:26 pm,00:00:04,0.0013362,NA,psi
phi,NA,25/02/2019 5:26 pm,25/02/2019 6:05 pm,00:38:24,0.6400304,NA,phi
review,NA,25/02/2019 6:05 pm,25/02/2019 6:09 pm,00:04:04,0.0679883,NA,psi
housework  errands,NA,25/02/2019 6:15 pm,25/02/2019 6:23 pm,00:07:43,0.128836,NA,wellness
review,NA,25/02/2019 6:23 pm,25/02/2019 6:26 pm,00:03:32,0.0590927,NA,psi
psi,NA,25/02/2019 6:26 pm,25/02/2019 6:32 pm,00:05:47,0.0966541,NA,psi
theta,NA,25/02/2019 6:32 pm,25/02/2019 6:36 pm,00:03:59,0.0664504,NA,theta
theta,NA,25/02/2019 6:37 pm,25/02/2019 6:44 pm,00:07:28,0.1247102,NA,theta
theta,NA,25/02/2019 6:44 pm,25/02/2019 7:05 pm,00:20:30,0.3417184,NA,theta
review,NA,25/02/2019 7:05 pm,25/02/2019 7:06 pm,00:00:48,0.0135113,NA,psi
housework  errands,NA,25/02/2019 7:06 pm,25/02/2019 7:07 pm,00:01:19,0.0219653,NA,wellness
review,NA,25/02/2019 7:07 pm,25/02/2019 7:08 pm,00:00:57,0.0159979,NA,psi
phi,NA,25/02/2019 7:31 pm,25/02/2019 7:40 pm,00:08:26,0.1406401,NA,phi
theta,NA,25/02/2019 7:40 pm,25/02/2019 7:43 pm,00:03:04,0.0513076,NA,theta
psi,NA,25/02/2019 7:43 pm,25/02/2019 7:45 pm,00:01:52,0.0311327,NA,psi
phi,NA,25/02/2019 8:02 pm,25/02/2019 8:09 pm,00:07:06,0.118337,NA,phi
housework  errands,NA,25/02/2019 8:11 pm,25/02/2019 9:16 pm,01:04:53,1.0815622,NA,wellness
phi,NA,25/02/2019 9:30 pm,25/02/2019 9:37 pm,00:06:50,0.1140477,NA,phi
review,NA,26/02/2019 7:24 am,26/02/2019 7:32 am,00:08:01,0.1338134,NA,psi
psi,NA,26/02/2019 7:32 am,26/02/2019 7:54 am,00:21:20,0.3556935,NA,psi
review,NA,26/02/2019 7:54 am,26/02/2019 7:56 am,00:02:16,0.038016,NA,psi
phi,NA,26/02/2019 9:18 am,26/02/2019 9:23 am,00:05:01,0.0837471,NA,phi
psi,NA,26/02/2019 9:28 am,26/02/2019 9:41 am,00:13:27,0.2242083,NA,psi
review,NA,26/02/2019 9:41 am,26/02/2019 9:46 am,00:04:40,0.0779565,NA,psi
phi,NA,26/02/2019 10:09 am,26/02/2019 10:30 am,00:20:34,0.3427876,NA,phi
theta,NA,26/02/2019 10:30 am,26/02/2019 10:52 am,00:22:30,0.3752307,NA,theta
review,NA,26/02/2019 10:52 am,26/02/2019 10:55 am,00:03:02,0.0505906,NA,psi
theta,NA,26/02/2019 11:10 am,26/02/2019 11:12 am,00:01:38,0.0274068,NA,theta
phi,NA,26/02/2019 12:34 pm,26/02/2019 12:55 pm,00:20:08,0.3355935,NA,phi
theta,NA,26/02/2019 12:55 pm,26/02/2019 1:19 pm,00:24:03,0.4010296,NA,theta
review,NA,26/02/2019 1:19 pm,26/02/2019 1:20 pm,00:01:33,0.0258885,NA,psi
theta,NA,26/02/2019 2:49 pm,26/02/2019 3:13 pm,00:23:27,0.3908529,NA,theta
review,NA,26/02/2019 3:13 pm,26/02/2019 3:19 pm,00:05:45,0.0959509,NA,psi
phi,NA,26/02/2019 3:21 pm,26/02/2019 3:30 pm,00:09:07,0.152055,NA,phi
review,NA,26/02/2019 3:31 pm,26/02/2019 3:32 pm,00:01:03,0.0175541,NA,psi
theta,NA,26/02/2019 3:52 pm,26/02/2019 3:58 pm,00:06:14,0.1039803,NA,theta
review,NA,26/02/2019 6:31 pm,26/02/2019 6:32 pm,00:01:03,0.0175452,NA,psi
phi,NA,26/02/2019 6:32 pm,26/02/2019 6:50 pm,00:18:31,0.308747,NA,phi
psi,NA,26/02/2019 6:51 pm,26/02/2019 6:55 pm,00:04:28,0.0746096,NA,psi
review,NA,26/02/2019 6:55 pm,26/02/2019 6:59 pm,00:03:12,0.0533799,NA,psi
review,NA,26/02/2019 8:48 pm,26/02/2019 8:48 pm,00:00:03,8.987e-4,NA,psi
phi,NA,26/02/2019 8:48 pm,26/02/2019 9:27 pm,00:38:40,0.6445198,NA,phi
review,NA,26/02/2019 9:34 pm,26/02/2019 9:35 pm,00:00:59,0.0164513,NA,psi
phi,NA,26/02/2019 9:37 pm,26/02/2019 10:09 pm,00:32:34,0.5430361,NA,phi
psi,NA,26/02/2019 10:09 pm,26/02/2019 10:10 pm,00:00:57,0.015942,NA,psi
review,NA,26/02/2019 10:10 pm,26/02/2019 10:13 pm,00:03:07,0.0521871,NA,psi
review,NA,26/02/2019 10:14 pm,26/02/2019 10:17 pm,00:03:47,0.0631411,NA,psi
review,NA,27/02/2019 7:20 am,27/02/2019 7:24 am,00:03:05,0.0514904,NA,psi
psi,NA,27/02/2019 7:24 am,27/02/2019 7:39 am,00:15:24,0.2568464,NA,psi
review,NA,27/02/2019 8:31 am,27/02/2019 8:34 am,00:03:18,0.0552162,NA,psi
phi,NA,27/02/2019 8:34 am,27/02/2019 8:53 am,00:18:56,0.3156931,NA,phi
review,NA,27/02/2019 8:57 am,27/02/2019 8:58 am,00:01:20,0.0222761,NA,psi
phi,NA,27/02/2019 8:58 am,27/02/2019 9:29 am,00:30:42,0.5116971,NA,phi
review,NA,27/02/2019 9:29 am,27/02/2019 9:30 am,00:01:43,0.0286587,NA,psi
phi,NA,27/02/2019 10:29 am,27/02/2019 10:32 am,00:03:28,0.0578552,NA,phi
phi,NA,27/02/2019 10:40 am,27/02/2019 10:40 am,00:00:05,0.0015968,NA,phi
theta,NA,27/02/2019 10:40 am,27/02/2019 10:41 am,00:01:42,0.0285812,NA,theta
review,NA,27/02/2019 10:41 am,27/02/2019 10:43 am,00:01:19,0.0219733,NA,psi
phi,NA,27/02/2019 10:43 am,27/02/2019 10:43 am,00:00:31,0.0086235,NA,phi
review,NA,27/02/2019 10:43 am,27/02/2019 10:47 am,00:03:32,0.0591223,NA,psi
phi,NA,27/02/2019 10:47 am,27/02/2019 11:04 am,00:17:41,0.2947692,NA,phi
theta,NA,27/02/2019 5:28 pm,27/02/2019 5:30 pm,00:01:33,0.0259621,NA,theta
psi,NA,27/02/2019 5:30 pm,27/02/2019 5:30 pm,00:00:08,0.0022754,NA,psi
review,NA,27/02/2019 5:30 pm,27/02/2019 5:34 pm,00:03:56,0.0658324,NA,psi
phi,NA,27/02/2019 5:34 pm,27/02/2019 5:43 pm,00:09:42,0.1619301,NA,phi
theta,NA,27/02/2019 5:48 pm,27/02/2019 6:00 pm,00:11:46,0.1962023,NA,theta
housework  errands,NA,27/02/2019 6:00 pm,27/02/2019 6:03 pm,00:03:21,0.0558894,NA,wellness
psi,NA,27/02/2019 6:07 pm,27/02/2019 6:14 pm,00:07:17,0.1216158,NA,psi
housework  errands,NA,27/02/2019 6:14 pm,27/02/2019 6:16 pm,00:01:39,0.0275194,NA,wellness
review,NA,28/02/2019 7:33 am,28/02/2019 7:37 am,00:03:22,0.0563662,NA,psi
psi,NA,28/02/2019 7:37 am,28/02/2019 7:38 am,00:01:10,0.0195297,NA,psi
psi,NA,28/02/2019 7:38 am,28/02/2019 7:47 am,00:09:04,0.1513477,NA,psi
review,NA,28/02/2019 7:47 am,28/02/2019 7:47 am,00:00:13,0.003767,NA,psi
psi,NA,28/02/2019 7:47 am,28/02/2019 7:52 am,00:04:23,0.0730724,NA,psi
review,NA,28/02/2019 8:47 am,28/02/2019 8:49 am,00:02:38,0.0439192,NA,psi
psi,NA,28/02/2019 8:59 am,28/02/2019 8:59 am,00:00:14,0.0039004,NA,psi
review,NA,28/02/2019 8:59 am,28/02/2019 9:00 am,00:01:16,0.0211755,NA,psi
review,NA,28/02/2019 9:08 am,28/02/2019 9:09 am,00:01:17,0.0214745,NA,psi
phi,NA,28/02/2019 9:09 am,28/02/2019 9:12 am,00:02:41,0.044999,NA,phi
review,NA,28/02/2019 9:12 am,28/02/2019 9:15 am,00:03:05,0.0516163,NA,psi
phi,NA,28/02/2019 9:16 am,28/02/2019 9:25 am,00:09:17,0.1547249,NA,phi
theta,NA,28/02/2019 9:28 am,28/02/2019 9:35 am,00:07:26,0.1241313,NA,theta
Blog  crafts  wellness,NA,28/02/2019 9:35 am,28/02/2019 9:52 am,00:17:18,0.2884102,NA,wellness
psi,NA,28/02/2019 9:55 am,28/02/2019 9:56 am,00:01:05,0.0182583,NA,psi
review,NA,28/02/2019 9:56 am,28/02/2019 10:25 am,00:29:03,0.4844295,NA,psi
review,NA,28/02/2019 10:57 am,28/02/2019 11:02 am,00:04:24,0.0734047,NA,psi
phi,NA,28/02/2019 11:02 am,28/02/2019 11:13 am,00:10:57,0.1827332,NA,phi
review,NA,28/02/2019 11:13 am,28/02/2019 11:21 am,00:08:04,0.1346118,NA,psi
phi,NA,28/02/2019 11:21 am,28/02/2019 11:48 am,00:27:23,0.4564265,NA,phi
theta,NA,28/02/2019 11:48 am,28/02/2019 11:48 am,00:00:04,0.0012767,NA,theta
review,NA,28/02/2019 11:48 am,28/02/2019 11:50 am,00:01:51,0.0309694,NA,psi
phi,NA,28/02/2019 12:43 pm,28/02/2019 2:28 pm,01:44:36,1.7435898,NA,phi
review,NA,28/02/2019 2:28 pm,28/02/2019 2:38 pm,00:09:26,0.157332,NA,psi
review,NA,28/02/2019 6:17 pm,28/02/2019 6:18 pm,00:00:20,0.0056679,NA,psi
theta,NA,28/02/2019 6:18 pm,28/02/2019 6:29 pm,00:11:36,0.1935501,NA,theta
theta,NA,28/02/2019 6:31 pm,28/02/2019 6:33 pm,00:01:49,0.0303865,NA,theta
review,NA,28/02/2019 6:33 pm,28/02/2019 6:35 pm,00:02:28,0.0412488,NA,psi
phi,NA,28/02/2019 6:35 pm,28/02/2019 6:42 pm,00:06:26,0.1074295,NA,phi
Blog  crafts  wellness,NA,01/03/2019 9:00 am,01/03/2019 9:02 am,00:02:28,0.041375,NA,wellness
review,NA,01/03/2019 10:32 am,01/03/2019 10:41 am,00:08:53,0.1481577,NA,psi
psi,NA,01/03/2019 10:47 am,01/03/2019 10:48 am,00:00:51,0.0144091,NA,psi
review,NA,01/03/2019 10:48 am,01/03/2019 10:48 am,00:00:08,0.0023134,NA,psi
psi,NA,01/03/2019 10:48 am,01/03/2019 10:51 am,00:03:34,0.0594922,NA,psi
review,NA,01/03/2019 10:51 am,01/03/2019 10:55 am,00:03:27,0.0577514,NA,psi
psi,NA,01/03/2019 10:55 am,01/03/2019 10:59 am,00:04:24,0.0733575,NA,psi
